Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation
201A_20210909,201A,20210909,9/9/2021,Oat,Under,0.399835411,0.199538182,0.07868762,0.130326098,0.044788911,0.294921875,0.205078125,0.17578125,-0.048828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.4800698516646734,0.46536881216699955,0.39610643650099936,0.39055423558350055
201B_20210909,201B,20210909,9/9/2021,Oat,Fallow,0.34518998,0.035596462,-0.160031127,0.020539136,-0.076604482,0.294921875,-0.807421875,-0.31640625,-0.23828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.11124004185795301,0.44487100580839406,0.3346130174251811,0.3018847210505932
201C_20210909,201C,20210909,9/9/2021,Oat,Post,0.344442311,0.033354662,-0.169023178,0.019014066,-0.082751524,-0.267578125,-0.807421875,-0.30859375,-0.33203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.12149716928359246,0.4323400441213666,0.29702013236410096,0.23332963249462185
202A_20210909,202A,20210909,9/9/2021,Oat,Under,0.431640314,0.294937819,0.230937755,0.194091235,0.123456944,0.365234375,0.310546875,0.21484375,0.076171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.6578534296516338,0.47469286425991297,0.4240785927797392,0.4364896059176383
202B_20210909,202B,20210909,9/9/2021,Oat,Fallow,0.340399149,0.021235424,-0.199280431,0.009675074,-0.097432147,-0.291015625,-0.849609375,-0.32421875,-0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.09203203965896377,0.42880348100806953,0.28641044302420965,0.23123718100584545
202C_20210909,202C,20210909,9/9/2021,Oat,Post,0.354968353,0.064957502,-0.121395977,0.038757965,-0.052944693,0.224609375,-0.765234375,-0.29296875,-0.146484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.20922707457274026,0.44975481051497096,0.3492644315449114,0.32986787146401236
203A_20210909,203A,20210909,9/9/2021,Soy,Under,0.379470264,0.138432494,-0.007985404,0.091070841,0.0020638,0.306640625,0.226171875,0.15234375,-0.052734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.36617752015740135,0.4484189886762832,0.34525696602884975,0.3040270509602248
203B_20210909,203B,20210909,9/9/2021,Soy,Fallow,0.332510225,-0.002433761,-0.211794208,-0.006003604,-0.102319565,-0.314453125,-0.870703125,-0.33984375,-0.349609375,0.306640625,0.205078125,0.16015625,-0.08984375,0.04255659021642683,0.43028706783778686,0.29086120351336003,0.21517707434263553
203C_20210909,203C,20210909,9/9/2021,Soy,Post,0.336267898,0.008832025,-0.204969245,0.001499039,-0.10234717,-0.302734375,-0.849609375,-0.33203125,-0.234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.07441721962887235,0.42485489161276313,0.27456467483828906,0.1916998795015549
204A_20210909,204A,20210909,9/9/2021,Oat,Under,0.398746882,0.196261744,0.072132279,0.130678439,0.042185175,0.283203125,0.183984375,0.16796875,-0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.48946438216118204,0.455612487968687,0.3668374639060621,0.34410821306867645
204B_20210909,204B,20210909,9/9/2021,Oat,Fallow,0.343110395,0.02934927,-0.187897568,0.017384274,-0.097522451,-0.291015625,-0.828515625,-0.32421875,-0.330078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07618280062497589,0.4253739896322441,0.27612196889673163,0.17961600354542542
204C_20210909,204C,20210909,9/9/2021,Oat,Post,0.34907743,0.0472558,-0.156404909,0.029397702,-0.079331305,0.166015625,-0.807421875,-0.30859375,-0.220703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.14321037961498398,0.43120394187688854,0.2936118256306653,0.22657351965136374
205A_20210909,205A,20210909,9/9/2021,Oat,Under,0.364381683,0.093157708,-0.081090733,0.062039168,-0.035691672,0.212890625,0.078515625,0.12890625,-0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.24722835731646156,0.43800097840003677,0.3140029352001097,0.26282729305888863
205B_20210909,205B,20210909,9/9/2021,Oat,Fallow,0.349905877,0.049731496,-0.148129732,0.032118356,-0.072458235,0.177734375,-0.786328125,-0.30078125,-0.3515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.13346442073994058,0.4279964935480526,0.28398948064415763,0.21179872673190145
205C_20210909,205C,20210909,9/9/2021,Oat,Post,0.33970029,0.01913101,-0.191209643,0.009764839,-0.095120491,-0.291015625,-0.828515625,-0.32421875,-0.3125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07084627329192547,0.42618033486760465,0.27854100460281384,0.1996242068189557
206A_20210909,206A,20210909,9/9/2021,Oat,Under,0.407372581,0.222150896,0.127700296,0.147708134,0.082888886,0.318359375,0.247265625,0.18359375,0.0859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.5647809690984145,0.45580286537340087,0.3674085961202029,0.3591300481364292
206B_20210909,206B,20210909,9/9/2021,Oat,Fallow,0.343342403,0.030050718,-0.174572593,0.018373885,-0.085938243,-0.279296875,-0.807421875,-0.31640625,-0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.08420718240037035,0.42145642003413925,0.2643692601024177,0.1691947552159136
206C_20210909,206C,20210909,9/9/2021,Oat,Post,0.340566169,0.0217184,-0.185451401,0.011625344,-0.091037497,-0.279296875,-0.807421875,-0.31640625,-0.271484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.08064829192546584,0.42527764020773823,0.2758329206232143,0.1973210928416519
207A_20210909,207A,20210909,9/9/2021,Oat,Under,0.375978006,0.127964157,-0.014912014,0.085289834,0.01137231,0.224609375,0.120703125,0.13671875,-0.10546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.3464474991319779,0.44463184079203216,0.3338955223760964,0.3073512157553174
207B_20210909,207B,20210909,9/9/2021,Oat,Fallow,0.345027673,0.035110746,-0.172311226,0.0202318,-0.081798853,-0.279296875,-0.828515625,-0.31640625,-0.3125,0.306640625,0.205078125,0.16015625,-0.08984375,0.13813003935033372,0.4206610630718986,0.2619831892156964,0.18657497008234114
207C_20210909,207C,20210909,9/9/2021,Oat,Post,0.342840072,0.028544329,-0.182013487,0.0160423,-0.092619864,-0.279296875,-0.807421875,-0.31640625,-0.3359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.10232292349832182,0.4265763110925042,0.2797289332775124,0.20218699148213654
208A_20210909,208A,20210909,9/9/2021,Oat,Under,0.377415808,0.132269125,-0.007986569,0.087155191,0.011682363,0.236328125,0.141796875,0.14453125,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.34063235407584586,0.4544145641753233,0.36324369252597005,0.3502140609813238
208B_20210909,208B,20210909,9/9/2021,Oat,Fallow,0.341388342,0.024183712,-0.188413857,0.013162657,-0.094736262,-0.291015625,-0.828515625,-0.31640625,-0.328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07097466822267659,0.4400614800510046,0.3201844401530143,0.2666724041081422
208C_20210909,208C,20210909,9/9/2021,Oat,Post,0.345167861,0.035524077,-0.169059299,0.020807459,-0.084937363,-0.267578125,-0.807421875,-0.30859375,-0.302734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.12553528027468075,0.4296130246513289,0.28883907395398667,0.22287477786332763
209A_20210909,209A,20210909,9/9/2021,Oat,Under,0.399395285,0.198205144,0.086759061,0.132160393,0.05836897,0.294921875,0.205078125,0.17578125,0.00390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.5121294028008179,0.4517808946548139,0.35534268396444196,0.3371821772632118
209B_20210909,209B,20210909,9/9/2021,Oat,Fallow,0.389471966,0.168423735,-0.002409451,0.113680523,-0.013987541,0.212890625,0.015234375,0.12890625,-0.124023438,0.306640625,0.205078125,0.16015625,-0.08984375,0.471401686856217,0.43685918464984386,0.310577553949532,0.22553290961048694
209C_20210909,209C,20210909,9/9/2021,Oat,Post,0.360274409,0.080846735,-0.113515043,0.053602613,-0.058534423,0.166015625,-0.744140625,-0.28515625,-0.158203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.22445001157362757,0.4268216725907598,0.28046501777227917,0.19573476781921634
210A_20210909,210A,20210909,9/9/2021,Oat,Under,0.384732533,0.154237382,0.037584904,0.102938648,0.045105717,0.248046875,0.183984375,0.15234375,0.02734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.395458797885884,0.4511438159972408,0.3534314479917219,0.34251093661707915
210B_20210909,210B,20210909,9/9/2021,Oat,Fallow,0.349939691,0.049845597,-0.147117496,0.032100841,-0.068680215,-0.279296875,-0.807421875,-0.31640625,-0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.13874187434898344,0.4186383487853961,0.25591504635618806,0.16751031161986044
210C_20210909,210C,20210909,9/9/2021,Oat,Post,0.340148706,0.020474451,-0.192590412,0.010129848,-0.090350772,-0.302734375,-0.849609375,-0.32421875,-0.26953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.08009975020253848,0.4229357223374357,0.268807167012307,0.2069218228586018
301A_20210909,301A,20210909,9/9/2021,Oat,Post,0.347315752,0.041990053,-0.172030474,0.022374238,-0.082966434,-0.279296875,-0.828515625,-0.31640625,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.1522028471123799,0.44027394534005754,0.32082183602017245,0.27580718449228026
301B_20210909,301B,20210909,9/9/2021,Oat,Fallow,0.342217752,0.026671338,-0.20244162,0.01195949,-0.109364061,-0.291015625,-0.870703125,-0.32421875,-0.34765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.13073678195285676,0.4297343622078833,0.28920308662365013,0.2118078199035639
301C_20210909,301C,20210909,9/9/2021,Oat,Under,0.406730514,0.220235545,0.115830271,0.142531214,0.066956304,0.330078125,0.247265625,0.19140625,0.046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.5367263753327418,0.4675703189457836,0.40271095683735064,0.40890123681333934
302A_20210909,302A,20210909,9/9/2021,Oat,Post,0.339230116,0.017742188,-0.210960715,0.005061675,-0.110543872,-0.279296875,-0.849609375,-0.32421875,-0.345703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1174873895683037,0.43860615464647146,0.3158184639394143,0.2636027072010543
302B_20210909,302B,20210909,9/9/2021,Oat,Fallow,0.334808707,0.004456864,-0.234365439,-0.003332555,-0.122199544,-0.291015625,-0.870703125,-0.32421875,-0.404296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.08423611646927202,0.4180809662634067,0.25424289879021883,0.1732119216535055
302C_20210909,302C,20210909,9/9/2021,Oat,Under,0.403879137,0.21167358,0.106118809,0.137086546,0.063868429,0.330078125,0.268359375,0.19140625,0.015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.5065553749855329,0.4693867069635698,0.4081601208907097,0.41717887491884575
303A_20210909,303A,20210909,9/9/2021,Soy,Post,0.338888057,0.016712394,-0.180117861,0.006825775,-0.07796971,-0.302734375,-0.849609375,-0.33203125,-0.44140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.09892196481617221,0.4270909627925057,0.28127288837751707,0.219712835730176
303B_20210909,303B,20210909,9/9/2021,Soy,Fallow,0.354768966,0.064379835,-0.101942147,0.039680671,-0.022653759,0.189453125,-0.744140625,0.10546875,-0.181640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.23419898441418155,0.4344987871737453,0.30349636152123544,0.2657171761195116
303C_20210909,303C,20210909,9/9/2021,Soy,Under,0.405193502,0.21561125,0.116063434,0.138517594,0.065699986,0.541015625,0.690234375,0.23828125,-0.013671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.5152193202422746,0.46825629506015515,0.4047688851804661,0.41070598493744687
304A_20210909,304A,20210909,9/9/2021,Oat,Post,0.345406711,0.036249067,-0.182041745,0.018908991,-0.095858201,-0.279296875,-0.849609375,-0.31640625,-0.31640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.12873671444002932,0.4446709157634632,0.33401274729038916,0.28355438418252144
304B_20210909,304B,20210909,9/9/2021,Oat,Fallow,0.344366029,0.033136064,-0.185455183,0.016912895,-0.096828099,-0.267578125,-0.807421875,-0.30859375,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.13990526503607115,0.4349347199202644,0.30480415976079234,0.2448894836872085
304C_20210909,304C,20210909,9/9/2021,Oat,Under,0.39948599,0.198507399,0.081385935,0.12828741,0.04798408,0.330078125,0.247265625,0.18359375,-0.515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.47942667142471357,0.4671385694222896,0.4014157082668683,0.40749482696850914
305A_20210909,305A,20210909,9/9/2021,Oat,Post,0.344703582,0.034140886,-0.177959197,0.017986683,-0.091571033,0.271484375,-0.849609375,-0.32421875,-0.19921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.11371691871455576,0.447404229783599,0.34221268935079635,0.2969787747509842
305B_20210909,305B,20210909,9/9/2021,Oat,Fallow,0.341258402,0.023811373,-0.181126971,0.010773046,-0.08866207,0.318359375,-0.849609375,-0.32421875,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.10549421800856448,0.4428992510854541,0.328697753256362,0.28089808313417247
305C_20210909,305C,20210909,9/9/2021,Oat,Under,0.408457274,0.225391715,0.129297224,0.143920451,0.072515071,0.353515625,0.289453125,0.19921875,0.01171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.48164374445430347,0.4873837428513012,0.4621512285539033,0.5031903755938436
306A_20210909,306A,20210909,9/9/2021,Oat,Post,0.332956952,-0.001094785,-0.230163816,-0.007279777,-0.121875333,-0.314453125,-0.891796875,-0.34765625,-0.46484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.05959333166158713,0.4378093676867321,0.31342810306019653,0.2492066072730185
306B_20210909,306B,20210909,9/9/2021,Oat,Fallow,0.334354173,0.00309507,-0.227644345,-0.004802974,-0.120510611,-0.314453125,-0.891796875,-0.34765625,-0.294921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.07841132672350604,0.43770746881952693,0.31312240645858064,0.2528042356675765
306C_20210909,306C,20210909,9/9/2021,Oat,Under,0.385600772,0.156838482,0.028117735,0.102644728,0.02922867,0.283203125,0.205078125,0.16796875,-0.021484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.38710770224914165,0.4596361395302415,0.37890841859072355,0.3771109635711186
307A_20210909,307A,20210909,9/9/2021,Oat,Post,0.34220241,0.026630137,-0.202967929,0.013388783,-0.109055487,-0.291015625,-0.849609375,-0.32421875,-0.30078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.09722691061301647,0.4339146850599393,0.3017440551798178,0.22902666048054907
307B_20210909,307B,20210909,9/9/2021,Oat,Fallow,0.333027035,-0.000849573,-0.222531761,-0.008316671,-0.109051209,-0.302734375,-0.870703125,-0.33203125,-0.234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.09937586802206705,0.432084374508684,0.29625312352605243,0.26042741642548367
307C_20210909,307C,20210909,9/9/2021,Oat,Under,0.38007481,0.140266024,0.000816551,0.090147225,0.012137729,0.259765625,0.183984375,0.16015625,0.009765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3438229379653563,0.4691640887232901,0.4074922661698703,0.4168180806162638
308A_20210909,308A,20210909,9/9/2021,Oat,Post,0.336358207,0.009093308,-0.20973195,0.001621739,-0.107792209,-0.291015625,-0.849609375,-0.32421875,-0.306640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.07197590756529455,0.4247675440468966,0.27430263214068945,0.19851419510545878
308B_20210909,308B,20210909,9/9/2021,Oat,Fallow,0.345405426,0.0362428,-0.171621887,0.020361247,-0.08685758,-0.279296875,-0.828515625,-0.31640625,-0.1875,0.306640625,0.205078125,0.16015625,-0.08984375,0.17020285193472473,0.4191159466939674,0.25734784008190253,0.18342654261925567
308C_20210909,308C,20210909,9/9/2021,Oat,Under,0.362476098,0.087466873,-0.089266133,0.055015336,-0.034105991,0.224609375,-0.701953125,0.12890625,-0.107421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.26225840052467114,0.446184635995227,0.3385539079856803,0.3166149914461028
309A_20210909,309A,20210909,9/9/2021,Oat,Post,0.342822702,0.028485587,-0.181596611,0.016872364,-0.093820948,-0.267578125,-0.786328125,-0.30859375,-0.236328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.09156487500482234,0.4239579247061596,0.2718737741184791,0.1923445504059772
309B_20210909,309B,20210909,9/9/2021,Oat,Fallow,0.356613165,0.069855166,-0.131136547,0.046871063,-0.06888938,0.142578125,-0.744140625,-0.28515625,-0.185546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.18405684580070214,0.4202058111282607,0.2606174333847823,0.16455791032211714
309C_20210909,309C,20210909,9/9/2021,Oat,Under,0.386520064,0.159572851,0.022593396,0.106165018,0.01957904,0.259765625,0.162890625,0.16015625,-0.046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.40513422996797965,0.4512340377134764,0.35370211314042854,0.324878036477387
310A_20210909,310A,20210909,9/9/2021,Oat,Post,0.34247128,0.027440965,-0.19844969,0.014014924,-0.10566101,-0.279296875,-0.849609375,-0.31640625,-0.3046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.10783486362408858,0.4284142487004974,0.285242746101492,0.20374846640914357
310B_20210909,310B,20210909,9/9/2021,Oat,Fallow,0.348592341,0.045796914,-0.17288139,0.027599232,-0.091762638,-0.267578125,-0.828515625,-0.31640625,-0.34765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.15288038655916053,0.42281912566678065,0.26845737700034183,0.17794647429701058
310C_20210909,310C,20210909,9/9/2021,Oat,Under,0.383566675,0.15072896,0.021716602,0.098104423,0.031130064,0.248046875,0.141796875,0.14453125,0.017578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.4139434483623317,0.4541871772288571,0.36256153168657107,0.3608373932346161
401A_20210909,401A,20210909,9/9/2021,Oat,Under,0.42282828,0.268510759,0.20883435,0.176795692,0.130059497,0.365234375,0.331640625,0.19921875,0.0625,0.306640625,0.205078125,0.16015625,-0.08984375,0.6296113672312025,0.4688352810568626,0.406505843170588,0.4236521538799237
401B_20210909,401B,20210909,9/9/2021,Oat,Fallow,0.343765881,0.031322359,-0.186285181,0.018107833,-0.09758812,-0.291015625,-0.849609375,-0.32421875,-0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.08303233864434242,0.43640252237140315,0.3092075671142092,0.23803104410127623
401C_20210909,401C,20210909,9/9/2021,Oat,Post,0.334270262,0.002852981,-0.219130165,-0.00361826,-0.10753715,-0.302734375,-0.849609375,-0.32421875,-0.423828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.06635486188804444,0.42623582161655243,0.27870746484965636,0.22308029709135124
402A_20210909,402A,20210909,9/9/2021,Oat,Under,0.428414493,0.285268797,0.22408507,0.188053978,0.126460685,0.376953125,0.331640625,0.21484375,0.076171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.636981718490799,0.47389863297311513,0.421695898919344,0.4383471675457381
402B_20210909,402B,20210909,9/9/2021,Oat,Fallow,0.343394361,0.030198153,-0.19181869,0.015963504,-0.096899211,-0.291015625,-0.828515625,-0.31640625,-0.32421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.09181382855599707,0.4448854847135633,0.3346564541406901,0.29455099191939205
402C_20210909,402C,20210909,9/9/2021,Oat,Post,0.338417015,0.01527154,-0.196886454,0.006046804,-0.099364116,-0.291015625,-0.849609375,-0.32421875,-0.283203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07454862852513407,0.4341597886029183,0.3024793658087547,0.23699154172315212
403A_20210909,403A,20210909,9/9/2021,Oat,Under,0.409390454,0.228190651,0.136497813,0.150374536,0.084054827,0.294921875,0.226171875,0.18359375,0.06640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.5288165242467497,0.4697428310045087,0.4092284930135254,0.4208592197936543
