Image,Plot,Date_Index,Date,Variety,Cover,Mean_Green,EXG_Mean_Image,EXGR_Mean_Image,GLI_Mean_Image,VARI_Mean_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh
208B_20211025,208B,20211025,10/25/2021,Oat,Fallow,109.8719921,0.074241849,-0.124037191,0.038991416,-0.060970433,0.283203125,-0.7863281249999998,-0.29296875,-0.396484375
208C_20211025,208C,20211025,10/25/2021,Oat,Post,114.9266793,0.207397118,0.092842367,0.130678974,0.047171568,0.412109375,0.4160156250000002,0.19921875,-0.033203125
209A_20211025,209A,20211025,10/25/2021,Oat,Under,107.2670343,0.326893546,0.287530173,0.207813694,0.15367972,0.693359375,0.964453125,0.26953125,-0.001953125
209B_20211025,209B,20211025,10/25/2021,Oat,Fallow,94.08395341,0.040066512,-0.177093536,0.014948801,-0.094566323,0.330078125,-0.8285156249999999,-0.31640625,-0.3671875
209C_20211025,209C,20211025,10/25/2021,Oat,Post,109.3804939,0.226308124,0.115648881,0.143128301,0.054795714,0.435546875,0.4160156250000002,0.20703125,-0.048828125
210A_20211025,210A,20211025,10/25/2021,Oat,Under,118.8134542,0.391219842,0.401399081,0.248710786,0.215175808,0.740234375,1.0488281250000002,0.33984375,0.201171875
210B_20211025,210B,20211025,10/25/2021,Oat,Fallow,97.65045957,0.00697346,-0.222150951,-0.010009694,-0.10265348,-0.302734375,-0.8917968749999998,-0.33984375,-0.3203125
210C_20211025,210C,20211025,10/25/2021,Oat,Post,106.0918844,0.193197069,0.080798471,0.119820406,0.050214709,0.529296875,0.7113281250000003,0.21484375,-0.0546875
301A_20211025,301A,20211025,10/25/2021,Oat,Post,117.3903652,0.093562436,-0.093387894,0.054532482,-0.049370666,0.236328125,-0.7863281249999998,-0.30078125,-0.3515625
301B_20211025,301B,20211025,10/25/2021,Oat,Fallow,105.3283589,0.007476558,-0.235687027,-0.007428285,-0.130580347,-0.302734375,-0.8917968749999998,-0.33984375,-0.3359375
301C_20211025,301C,20211025,10/25/2021,Oat,Under,114.3030892,0.321734204,0.272444255,0.206831647,0.144800083,0.634765625,0.9855468750000004,0.23828125,0.0546875
302A_20211025,302A,20211025,10/25/2021,Oat,Post,115.2651078,0.172075638,0.024968506,0.10668085,0.008075938,0.412109375,0.3738281250000004,0.17578125,-0.13671875
302B_20211025,302B,20211025,10/25/2021,Oat,Fallow,110.0885473,0.01404214,-0.2212086,-0.00243854,-0.116030322,-0.314453125,-0.9128906249999998,-0.34765625,-0.384765625
302C_20211025,302C,20211025,10/25/2021,Oat,Under,115.3713941,0.293573522,0.227734363,0.185719199,0.110588303,0.505859375,0.5636718750000003,0.25390625,0.072265625
303A_20211025,303A,20211025,10/25/2021,Soy,Post,99.70685207,0.072805412,-0.110138515,0.037624742,-0.049926982,0.529296875,-0.8285156249999999,-0.32421875,-0.125
303B_20211025,303B,20211025,10/25/2021,Soy,Fallow,107.689189,-0.007332159,-0.243633087,-0.01727538,-0.125485964,-0.326171875,-0.933984375,-0.35546875,-0.419921875
303C_20211025,303C,20211025,10/25/2021,Soy,Under,117.6611658,0.437978757,0.465597301,0.277409644,0.233368671,0.798828125,1.1542968750000002,0.37109375,0.232421875
304A_20211025,304A,20211025,10/25/2021,Oat,Post,112.4220221,0.143328569,-0.017994152,0.0862697,-0.007154116,0.341796875,-0.7019531249999998,-0.26171875,-0.16015625
304B_20211025,304B,20211025,10/25/2021,Oat,Fallow,100.8859208,-0.011109206,-0.27318824,-0.023140647,-0.144314901,-0.314453125,-0.9128906249999998,-0.34765625,-0.388671875
304C_20211025,304C,20211025,10/25/2021,Oat,Under,109.4841966,0.255110087,0.155182355,0.162900659,0.079078958,0.412109375,0.3527343750000002,0.20703125,-0.03515625
305A_20211025,305A,20211025,10/25/2021,Oat,Post,110.4899514,0.206771395,0.085851286,0.128513045,0.042600469,0.482421875,0.5847656250000004,0.20703125,-0.138671875
305B_20211025,305B,20211025,10/25/2021,Oat,Fallow,99.95904202,-0.010023176,-0.248867099,-0.022543689,-0.119582843,-0.326171875,-0.9128906249999998,-0.35546875,-0.50390625
305C_20211025,305C,20211025,10/25/2021,Oat,Under,104.9237226,0.474472958,0.53887625,0.299383358,0.291629908,0.857421875,1.2386718750000003,0.39453125,0.1640625
306A_20211025,306A,20211025,10/25/2021,Oat,Post,104.5448044,0.228411442,0.129987493,0.141847619,0.068611758,0.541015625,0.7113281250000003,0.22265625,-0.095703125
306B_20211025,306B,20211025,10/25/2021,Oat,Fallow,104.4698007,0.030598071,-0.188807575,0.007257124,-0.088253048,-0.279296875,-0.8496093749999998,-0.32421875,-0.392578125
306C_20211025,306C,20211025,10/25/2021,Oat,Under,107.6832437,0.474643169,0.523579035,0.298968922,0.264214053,0.833984375,1.2175781250000004,0.37890625,0.1015625
307A_20211025,307A,20211025,10/25/2021,Oat,Post,112.9756146,0.264421314,0.171120296,0.166657531,0.076621257,0.517578125,0.6480468750000001,0.23046875,0.03515625
307B_20211025,307B,20211025,10/25/2021,Oat,Fallow,98.20600394,-0.049597894,-0.320186547,-0.051465154,-0.166870139,-0.349609375,-0.9761718749999998,-0.37890625,-0.48046875
307C_20211025,307C,20211025,10/25/2021,Oat,Under,111.3231278,0.463582537,0.49747329,0.292658888,0.236505601,0.833984375,1.1964843750000005,0.39453125,0.228515625
308A_20211025,308A,20211025,10/25/2021,Oat,Post,109.3771164,0.135837597,-0.031928148,0.081432871,-0.017587333,0.388671875,-0.6808593749999998,-0.26171875,-0.119140625
308B_20211025,308B,20211025,10/25/2021,Oat,Fallow,105.3203749,0.040467535,-0.172007988,0.014471663,-0.079186967,-0.267578125,-0.8285156249999999,-0.32421875,-0.373046875
308C_20211025,308C,20211025,10/25/2021,Oat,Under,111.397539,0.269459793,0.188102419,0.170483031,0.099392279,0.587890625,0.8589843750000001,0.23828125,0.056640625
309A_20211025,309A,20211025,10/25/2021,Oat,Post,110.1062977,0.15873439,0.002894248,0.096542105,-0.005446421,0.412109375,0.3738281250000004,0.17578125,-0.146484375
309B_20211025,309B,20211025,10/25/2021,Oat,Fallow,105.1054665,0.037011796,-0.195022465,0.013077217,-0.098295726,-0.279296875,-0.8707031249999998,-0.32421875,-0.44140625
309C_20211025,309C,20211025,10/25/2021,Oat,Under,112.0399748,0.431475626,0.432641899,0.274379382,0.19814859,0.693359375,1.0488281250000002,0.31640625,0.19140625
310A_20211025,310A,20211025,10/25/2021,Oat,Post,99.20924817,0.070101538,-0.141145045,0.035325484,-0.077481329,0.330078125,-0.8285156249999999,-0.31640625,-0.37109375
310B_20211025,310B,20211025,10/25/2021,Oat,Fallow,105.9189707,0.06107106,-0.152476819,0.02969395,-0.070069458,-0.267578125,-0.8285156249999999,-0.30859375,-0.388671875
310C_20211025,310C,20211025,10/25/2021,Oat,Under,104.6614141,0.327444401,0.28836896,0.207362123,0.156509025,0.634765625,0.964453125,0.26953125,0.150390625
401A_20211025,401A,20211025,10/25/2021,Oat,Under,111.79769,0.451974643,0.462344061,0.286831105,0.209061232,0.763671875,1.1121093750000004,0.32421875,0.1875
401B_20211025,401B,20211025,10/25/2021,Oat,Fallow,97.77994073,0.046112958,-0.156943616,0.017406857,-0.074199374,0.435546875,-0.8496093749999998,-0.32421875,-0.1328125
401C_20211025,401C,20211025,10/25/2021,Oat,Post,103.5759182,0.284923773,0.213847442,0.177972231,0.103999504,0.611328125,0.8589843750000001,0.26171875,-0.0390625
402A_20211025,402A,20211025,10/25/2021,Oat,Under,110.6567708,0.512682454,0.597889796,0.321531221,0.310065838,0.880859375,1.2597656250000002,0.43359375,0.263671875
402B_20211025,402B,20211025,10/25/2021,Oat,Fallow,102.8109333,0.124898905,-0.034797468,0.074270817,-0.003688217,0.412109375,-0.7230468749999999,-0.27734375,-0.125
402C_20211025,402C,20211025,10/25/2021,Oat,Post,113.0817568,0.19497701,0.071070223,0.121522101,0.041411752,0.365234375,0.2683593750000004,0.17578125,-0.0703125
403A_20211025,403A,20211025,10/25/2021,Oat,Under,113.1681021,0.529569933,0.616991021,0.332075909,0.308839042,0.892578125,1.2808593750000004,0.42578125,0.232421875
403B_20211025,403B,20211025,10/25/2021,Oat,Fallow,101.8076113,0.064973766,-0.108310146,0.031049698,-0.039675987,0.470703125,-0.8074218749999998,-0.32421875,-0.46875
403C_20211025,403C,20211025,10/25/2021,Oat,Post,107.5757235,0.14827423,-0.00470751,0.085879045,-0.002291904,0.365234375,0.2683593750000004,0.16796875,-0.28125
404A_20211025,404A,20211025,10/25/2021,Soy,Under,106.7456713,0.299434797,0.262103636,0.187545387,0.151686987,0.611328125,0.8800781250000003,0.25390625,-0.044921875
404B_20211025,404B,20211025,10/25/2021,Soy,Fallow,104.1361836,-0.037361322,-0.282715403,-0.041023887,-0.149435511,-0.337890625,-0.933984375,-0.37109375,-0.599609375
404C_20211025,404C,20211025,10/25/2021,Soy,Post,104.4079879,0.128109799,-0.025555014,0.074067796,-0.003053705,0.330078125,0.2050781250000002,0.14453125,-0.083984375
405A_20211025,405A,20211025,10/25/2021,Oat,Under,114.0156793,0.38348049,0.352897416,0.244939849,0.158408446,0.587890625,0.9433593750000002,0.28515625,0.140625
405B_20211025,405B,20211025,10/25/2021,Oat,Fallow,104.9863021,0.064543463,-0.125436555,0.032201525,-0.059745361,0.482421875,-0.8074218749999998,-0.31640625,-0.337890625
405C_20211025,405C,20211025,10/25/2021,Oat,Post,110.5998063,0.189496831,0.076039871,0.118228308,0.04821643,0.529296875,0.7535156250000001,0.21484375,-0.09765625
406A_20211025,406A,20211025,10/25/2021,Oat,Under,113.84431,0.394395894,0.369729635,0.251967281,0.165929681,0.587890625,0.9433593750000002,0.28515625,0.099609375
406B_20211025,406B,20211025,10/25/2021,Oat,Fallow,110.9241029,-0.001979393,-0.247164847,-0.01319907,-0.136538763,-0.291015625,-0.8707031249999998,-0.33203125,-0.54296875
406C_20211025,406C,20211025,10/25/2021,Oat,Post,105.4730087,0.183966571,0.056715579,0.114343157,0.036669926,0.458984375,0.5636718750000003,0.19921875,-0.005859375
407A_20211025,407A,20211025,10/25/2021,Oat,Under,113.7252391,0.426454302,0.439410983,0.272295106,0.219003548,0.728515625,1.0910156250000005,0.31640625,0.19140625
407B_20211025,407B,20211025,10/25/2021,Oat,Fallow,98.30649558,-0.014555914,-0.265482739,-0.023534497,-0.135435748,-0.326171875,-0.933984375,-0.35546875,-0.3828125
407C_20211025,407C,20211025,10/25/2021,Oat,Post,115.6713662,0.171718309,0.028447867,0.108151835,0.009719063,0.388671875,0.3105468750000002,0.18359375,-0.1015625
408A_20211025,408A,20211025,10/25/2021,Oat,Under,122.7323165,0.379729892,0.367828476,0.242818247,0.183424436,0.576171875,0.7535156250000001,0.27734375,0.03515625
408B_20211025,408B,20211025,10/25/2021,Oat,Fallow,113.1198335,0.016007277,-0.198849941,0.001333199,-0.098844358,-0.291015625,-0.8496093749999998,-0.33203125,-0.484375
408C_20211025,408C,20211025,10/25/2021,Oat,Post,116.9879514,0.250843701,0.15808553,0.161388297,0.080203824,0.470703125,0.4792968750000004,0.21484375,-0.056640625
409A_20211025,409A,20211025,10/25/2021,Oat,Under,110.2945374,0.424017158,0.460980809,0.270284879,0.262709807,0.798828125,1.1753906250000004,0.34765625,0.142578125
409B_20211025,409B,20211025,10/25/2021,Oat,Fallow,106.9001865,-0.025017352,-0.260595987,-0.02994414,-0.127047876,-0.326171875,-0.8917968749999998,-0.34765625,-0.462890625
409C_20211025,409C,20211025,10/25/2021,Oat,Post,105.7464905,0.210125526,0.108752259,0.131283943,0.070314546,0.447265625,0.4792968750000004,0.19140625,-0.1171875
410A_20211025,410A,20211025,10/25/2021,Oat,Under,112.4957497,0.460969405,0.50254213,0.290154792,0.250182029,0.833984375,1.1753906250000004,0.37109375,0.19140625
410B_20211025,410B,20211025,10/25/2021,Oat,Fallow,110.224567,0.008784566,-0.20425253,-0.00707511,-0.0927355,-0.302734375,-0.8707031249999998,-0.33984375,-0.48046875
410C_20211025,410C,20211025,10/25/2021,Oat,Post,107.6875072,0.167891268,0.038922445,0.101465641,0.030333703,0.400390625,0.3527343750000002,0.17578125,-0.181640625
