Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh
105C_20211015,105C,20211015,10/15/2021,Oat,Under,0.470951062,0.412871268,0.42692524,0.264945445,0.218427235,0.587890625,0.880078125,0.29296875,0.158203125,0.306640625,0.205078125,0.16015625,-0.08984375
106A_20211015,106A,20211015,10/15/2021,Soy,Fallow,0.333038637,-0.000843702,-0.163421193,-0.005129325,-0.050776282,-0.302734375,-0.765234375,-0.34765625,-2.80859375,0.306640625,0.205078125,0.16015625,-0.08984375
106B_20211015,106B,20211015,10/15/2021,Soy,Post,0.355996409,0.068025394,-0.044813203,0.045074955,0.045807133,0.130859375,0.036328125,0.08203125,-0.0859375,0.306640625,0.205078125,0.16015625,-0.08984375
106C_20211015,106C,20211015,10/15/2021,Soy,Under,0.398200929,0.194626897,0.14800774,0.129954524,0.162879577,0.728515625,1.027734375,0.12109375,0.041015625,0.306640625,0.205078125,0.16015625,-0.08984375
107A_20211015,107A,20211015,10/15/2021,Oat,Fallow,0.32471073,-0.025817779,-0.198285765,-0.023144478,-0.073884872,-0.326171875,-0.786328125,-0.35546875,-2.830078125,0.306640625,0.205078125,0.16015625,-0.08984375
107B_20211015,107B,20211015,10/15/2021,Oat,Post,0.37178274,0.115407294,0.027244278,0.075769423,0.091624715,0.130859375,0.057421875,0.08203125,-0.001953125,0.306640625,0.205078125,0.16015625,-0.08984375
107C_20211015,107C,20211015,10/15/2021,Oat,Under,0.401017516,0.203092332,0.162347632,0.137405258,0.182356843,0.763671875,1.069921875,0.17578125,0.0703125,0.306640625,0.205078125,0.16015625,-0.08984375
108A_20211015,108A,20211015,10/15/2021,Oat,Fallow,0.327405518,-0.01775632,-0.22459429,-0.018295599,-0.111110102,-0.326171875,-0.870703125,-0.35546875,-0.46875,0.306640625,0.205078125,0.16015625,-0.08984375
108B_20211015,108B,20211015,10/15/2021,Oat,Post,0.362546651,0.087664066,-0.058766312,0.05810309,0.00122959,0.154296875,0.036328125,0.09765625,-0.080078125,0.306640625,0.205078125,0.16015625,-0.08984375
108C_20211015,108C,20211015,10/15/2021,Oat,Under,0.40288219,0.20866586,0.146792728,0.141507313,0.143791126,0.224609375,0.120703125,0.13671875,-0.0078125,0.306640625,0.205078125,0.16015625,-0.08984375
109A_20211015,109A,20211015,10/15/2021,Oat,Fallow,0.34097008,0.02297474,-0.20944106,0.006172699,-0.115731423,-0.302734375,-0.891796875,-0.33984375,-0.42578125,0.306640625,0.205078125,0.16015625,-0.08984375
109B_20211015,109B,20211015,10/15/2021,Oat,Post,0.371547506,0.114677481,-0.013148231,0.07492,0.024874639,0.201171875,0.078515625,0.11328125,-0.078125,0.306640625,0.205078125,0.16015625,-0.08984375
109C_20211015,109C,20211015,10/15/2021,Oat,Under,0.426405804,0.279229469,0.26703127,0.189299974,0.222810085,0.728515625,1.027734375,0.26953125,0.1875,0.306640625,0.205078125,0.16015625,-0.08984375
110A_20211015,110A,20211015,10/15/2021,Oat,Fallow,0.339165924,0.017549008,-0.211543209,0.003991738,-0.112126184,-0.302734375,-0.870703125,-0.33203125,-0.259765625,0.306640625,0.205078125,0.16015625,-0.08984375
110B_20211015,110B,20211015,10/15/2021,Oat,Post,0.403332754,0.210023579,0.082509596,0.136974036,0.036710707,0.318359375,0.205078125,0.17578125,0.00390625,0.306640625,0.205078125,0.16015625,-0.08984375
110C_20211015,110C,20211015,10/15/2021,Oat,Under,0.480891338,0.442695113,0.467728954,0.284865194,0.23302545,0.740234375,1.069921875,0.33203125,0.103515625,0.306640625,0.205078125,0.16015625,-0.08984375
201A_20211015,201A,20211015,10/15/2021,Oat,Under,0.470027177,0.410101424,0.410268381,0.264644004,0.200478159,0.681640625,1.006640625,0.30859375,0.1875,0.306640625,0.205078125,0.16015625,-0.08984375
201B_20211015,201B,20211015,10/15/2021,Oat,Fallow,0.347921338,0.043818267,-0.142692713,0.023613246,-0.061154003,0.201171875,-0.828515625,-0.32421875,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375
201C_20211015,201C,20211015,10/15/2021,Oat,Post,0.391651508,0.175001543,0.07328343,0.115150509,0.066291098,0.259765625,0.162890625,0.14453125,-0.04296875,0.306640625,0.205078125,0.16015625,-0.08984375
202A_20211015,202A,20211015,10/15/2021,Oat,Under,0.506456016,0.519374074,0.576779214,0.332996039,0.268261598,0.763671875,1.175390625,0.35546875,0.162109375,0.306640625,0.205078125,0.16015625,-0.08984375
202B_20211015,202B,20211015,10/15/2021,Oat,Fallow,0.343607703,0.030853248,-0.184378447,0.014979656,-0.089318326,-0.279296875,-0.849609375,-0.31640625,-0.306640625,0.306640625,0.205078125,0.16015625,-0.08984375
202C_20211015,202C,20211015,10/15/2021,Oat,Post,0.396405945,0.189238329,0.055729697,0.123459882,0.022299326,0.306640625,0.205078125,0.17578125,-0.017578125,0.306640625,0.205078125,0.16015625,-0.08984375
203A_20211015,203A,20211015,10/15/2021,Soy,Under,0.40290759,0.208745675,0.145012328,0.140435955,0.134000414,0.236328125,0.141796875,0.13671875,0.06640625,0.306640625,0.205078125,0.16015625,-0.08984375
203B_20211015,203B,20211015,10/15/2021,Soy,Fallow,0.332403704,-0.002778641,-0.203025821,-0.00527548,-0.099712776,-0.279296875,-0.786328125,-0.31640625,-0.166015625,0.306640625,0.205078125,0.16015625,-0.08984375
203C_20211015,203C,20211015,10/15/2021,Soy,Post,0.347960619,0.04390416,-0.116473735,0.027149604,-0.034315062,0.130859375,0.015234375,0.08203125,-0.12109375,0.306640625,0.205078125,0.16015625,-0.08984375
204A_20211015,204A,20211015,10/15/2021,Oat,Under,0.429369122,0.288168249,0.27658775,0.193349438,0.219466766,0.833984375,1.196484375,0.41015625,0.1796875,0.306640625,0.205078125,0.16015625,-0.08984375
204B_20211015,204B,20211015,10/15/2021,Oat,Fallow,0.331807867,-0.004534203,-0.190615071,-0.008028376,-0.076383925,-0.326171875,-0.849609375,-0.34765625,-0.287109375,0.306640625,0.205078125,0.16015625,-0.08984375
204C_20211015,204C,20211015,10/15/2021,Oat,Post,0.370468746,0.111434568,-0.002892255,0.074784656,0.04498415,0.166015625,0.057421875,0.10546875,-0.0703125,0.306640625,0.205078125,0.16015625,-0.08984375
205A_20211015,205A,20211015,10/15/2021,Oat,Under,0.377116068,0.131384372,0.024471612,0.08730531,0.061064757,0.142578125,0.036328125,0.08984375,-0.087890625,0.306640625,0.205078125,0.16015625,-0.08984375
205B_20211015,205B,20211015,10/15/2021,Oat,Fallow,0.324811189,-0.025507963,-0.276403982,-0.028116826,-0.146326446,-0.326171875,-0.912890625,-0.34765625,-0.48046875,0.306640625,0.205078125,0.16015625,-0.08984375
205C_20211015,205C,20211015,10/15/2021,Oat,Post,0.370470456,0.111475868,-0.027306863,0.070191708,0.008161758,0.224609375,0.099609375,0.12109375,-0.046875,0.306640625,0.205078125,0.16015625,-0.08984375
206A_20211015,206A,20211015,10/15/2021,Oat,Under,0.394035627,0.18215209,0.117916945,0.122709845,0.136864973,0.728515625,1.048828125,0.10546875,0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375
206B_20211015,206B,20211015,10/15/2021,Oat,Fallow,0.338547859,0.015705062,-0.164225388,0.003393902,-0.067433625,-0.302734375,-0.828515625,-0.33984375,-0.51953125,0.306640625,0.205078125,0.16015625,-0.08984375
206C_20211015,206C,20211015,10/15/2021,Oat,Post,0.363624053,0.090928823,-0.0321765,0.058497694,0.02493983,0.166015625,0.078515625,0.09765625,-0.130859375,0.306640625,0.205078125,0.16015625,-0.08984375
207A_20211015,207A,20211015,10/15/2021,Oat,Under,0.399911644,0.19981028,0.142229016,0.132695687,0.139785615,0.775390625,1.112109375,0.14453125,0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375
207B_20211015,207B,20211015,10/15/2021,Oat,Fallow,0.324172714,-0.027407112,-0.280865889,-0.029838652,-0.147351562,-0.326171875,-0.912890625,-0.34765625,-0.3984375,0.306640625,0.205078125,0.16015625,-0.08984375
207C_20211015,207C,20211015,10/15/2021,Oat,Post,0.375739474,0.127283524,-0.037164392,0.077740615,-0.018710107,0.283203125,0.162890625,0.15234375,-0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375
208A_20211015,208A,20211015,10/15/2021,Oat,Under,0.471898867,0.415709259,0.410667865,0.269292581,0.193281196,0.470703125,0.479296875,0.26953125,0.146484375,0.306640625,0.205078125,0.16015625,-0.08984375
208B_20211015,208B,20211015,10/15/2021,Oat,Fallow,0.356149752,0.068501699,-0.121516531,0.03999653,-0.056073569,0.318359375,-0.786328125,-0.30078125,-0.166015625,0.306640625,0.205078125,0.16015625,-0.08984375
208C_20211015,208C,20211015,10/15/2021,Oat,Post,0.398486511,0.195511373,0.075000762,0.125024043,0.03794889,0.376953125,0.310546875,0.19140625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375
209A_20211015,209A,20211015,10/15/2021,Oat,Under,0.454707792,0.364152912,0.335391331,0.233973897,0.165430368,0.482421875,0.479296875,0.26171875,0.134765625,0.306640625,0.205078125,0.16015625,-0.08984375
209B_20211015,209B,20211015,10/15/2021,Oat,Fallow,0.343400904,0.030245511,-0.207987669,0.011705443,-0.114256382,-0.291015625,-0.870703125,-0.32421875,-0.423828125,0.306640625,0.205078125,0.16015625,-0.08984375
209C_20211015,209C,20211015,10/15/2021,Oat,Post,0.406431916,0.219316845,0.096485211,0.141138731,0.041783117,0.353515625,0.289453125,0.19921875,-0.12109375,0.306640625,0.205078125,0.16015625,-0.08984375
210A_20211015,210A,20211015,10/15/2021,Oat,Under,0.501226593,0.503708111,0.569375045,0.317770315,0.280588195,0.822265625,1.217578125,0.36328125,0.173828125,0.306640625,0.205078125,0.16015625,-0.08984375
210B_20211015,210B,20211015,10/15/2021,Oat,Fallow,0.333636446,0.000997344,-0.238455554,-0.011270834,-0.1226933,-0.302734375,-0.891796875,-0.33984375,-0.361328125,0.306640625,0.205078125,0.16015625,-0.08984375
210C_20211015,210C,20211015,10/15/2021,Oat,Post,0.38924338,0.167826586,0.035551891,0.103887954,0.026777723,0.400390625,0.352734375,0.19140625,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375
301A_20211015,301A,20211015,10/15/2021,Oat,Post,0.361867275,0.085655474,-0.022407369,0.055569546,0.050936676,0.142578125,0.057421875,0.08203125,-0.0859375,0.306640625,0.205078125,0.16015625,-0.08984375
301B_20211015,301B,20211015,10/15/2021,Oat,Fallow,0.333745376,0.001300025,-0.161302563,-0.00468448,-0.051834907,-0.314453125,-0.765234375,-0.35546875,-2.5546875,0.306640625,0.205078125,0.16015625,-0.08984375
301C_20211015,301C,20211015,10/15/2021,Oat,Under,0.401823975,0.205492421,0.158526541,0.139561404,0.165395119,0.693359375,1.006640625,0.15234375,0.16015625,0.306640625,0.205078125,0.16015625,-0.08984375
302A_20211015,302A,20211015,10/15/2021,Oat,Post,0.398121685,0.194405443,0.06274111,0.123127371,0.022571725,0.330078125,0.226171875,0.17578125,-0.046875,0.306640625,0.205078125,0.16015625,-0.08984375
302B_20211015,302B,20211015,10/15/2021,Oat,Fallow,0.334547654,0.003680937,-0.23941515,-0.006993232,-0.126715957,-0.302734375,-0.891796875,-0.33984375,-0.357421875,0.306640625,0.205078125,0.16015625,-0.08984375
302C_20211015,302C,20211015,10/15/2021,Oat,Under,0.439064953,0.31721234,0.254196187,0.206250483,0.118707807,0.412109375,0.373828125,0.23046875,0.013671875,0.306640625,0.205078125,0.16015625,-0.08984375
303A_20211015,303A,20211015,10/15/2021,Soy,Post,0.371495927,0.114517318,0.015713702,0.075835618,0.067655314,0.166015625,0.078515625,0.09765625,0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375
303B_20211015,303B,20211015,10/15/2021,Soy,Fallow,0.338563157,0.015746736,-0.13892643,0.007402741,-0.032028513,0.681640625,0.943359375,-0.34765625,-2.52734375,0.306640625,0.205078125,0.16015625,-0.08984375
303C_20211015,303C,20211015,10/15/2021,Soy,Under,0.475349901,0.426087076,0.439582448,0.27213119,0.212788854,0.658203125,0.985546875,0.30859375,0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375
304A_20211015,304A,20211015,10/15/2021,Oat,Post,0.382574309,0.147759095,0.031337202,0.097609613,0.044064366,0.224609375,0.120703125,0.13671875,-0.0625,0.306640625,0.205078125,0.16015625,-0.08984375
304B_20211015,304B,20211015,10/15/2021,Oat,Fallow,0.337268591,0.0118329,-0.15013934,0.004328916,-0.047405404,0.119140625,-0.744140625,-0.32421875,-0.546875,0.306640625,0.205078125,0.16015625,-0.08984375
304C_20211015,304C,20211015,10/15/2021,Oat,Under,0.418741544,0.256254168,0.232365736,0.170935646,0.198853618,0.787109375,1.133203125,0.21484375,0.064453125,0.306640625,0.205078125,0.16015625,-0.08984375
305A_20211015,305A,20211015,10/15/2021,Oat,Post,0.405044684,0.215152738,0.113298953,0.142416743,0.066536105,0.318359375,0.226171875,0.18359375,0.009765625,0.306640625,0.205078125,0.16015625,-0.08984375
305B_20211015,305B,20211015,10/15/2021,Oat,Fallow,0.34389165,0.031779232,-0.188679182,0.012295193,-0.094059174,-0.291015625,-0.870703125,-0.32421875,-0.357421875,0.306640625,0.205078125,0.16015625,-0.08984375
305C_20211015,305C,20211015,10/15/2021,Oat,Under,0.492352899,0.477063518,0.523557944,0.306502913,0.25881663,0.681640625,1.048828125,0.33203125,0.208984375,0.306640625,0.205078125,0.16015625,-0.08984375
306A_20211015,306A,20211015,10/15/2021,Oat,Post,0.385411515,0.156259863,0.028813481,0.102898404,0.031005996,0.283203125,0.162890625,0.16015625,-0.09765625,0.306640625,0.205078125,0.16015625,-0.08984375
306B_20211015,306B,20211015,10/15/2021,Oat,Fallow,0.340652389,0.02199454,-0.20526681,0.006780498,-0.111308332,-0.279296875,-0.870703125,-0.32421875,-0.34375,0.306640625,0.205078125,0.16015625,-0.08984375
306C_20211015,306C,20211015,10/15/2021,Oat,Under,0.48167958,0.445048986,0.474350159,0.285859848,0.236139493,0.658203125,0.964453125,0.33203125,0.126953125,0.306640625,0.205078125,0.16015625,-0.08984375
307A_20211015,307A,20211015,10/15/2021,Oat,Post,0.377329374,0.132003793,0.028375583,0.089084581,0.063372405,0.166015625,0.057421875,0.10546875,-0.01953125,0.306640625,0.205078125,0.16015625,-0.08984375
307B_20211015,307B,20211015,10/15/2021,Oat,Fallow,0.338867461,0.016630714,-0.215800112,0.003268678,-0.120087337,-0.279296875,-0.849609375,-0.32421875,-0.23046875,0.306640625,0.205078125,0.16015625,-0.08984375
307C_20211015,307C,20211015,10/15/2021,Oat,Under,0.467932394,0.40381406,0.406039716,0.261680059,0.206310201,0.658203125,1.006640625,0.30078125,0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375
308A_20211015,308A,20211015,10/15/2021,Oat,Post,0.371777049,0.115339585,0.002268783,0.078092063,0.046873404,0.154296875,0.036328125,0.09765625,0.017578125,0.306640625,0.205078125,0.16015625,-0.08984375
308B_20211015,308B,20211015,10/15/2021,Oat,Fallow,0.345205233,0.035621728,-0.123195608,0.023316846,-0.033177129,0.095703125,-0.048046875,0.05859375,-0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375
308C_20211015,308C,20211015,10/15/2021,Oat,Under,0.406365618,0.219102881,0.170327695,0.150218142,0.164496978,0.388671875,0.858984375,0.19140625,0.046875,0.306640625,0.205078125,0.16015625,-0.08984375
309A_20211015,309A,20211015,10/15/2021,Oat,Post,0.358500817,0.075526562,-0.054380668,0.050525213,0.014340366,0.142578125,0.036328125,0.08984375,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375
309B_20211015,309B,20211015,10/15/2021,Oat,Fallow,0.336703937,0.010190175,-0.170837277,0.002381098,-0.062123373,-0.314453125,-0.828515625,-0.34765625,-0.279296875,0.306640625,0.205078125,0.16015625,-0.08984375
309C_20211015,309C,20211015,10/15/2021,Oat,Under,0.407593656,0.22279905,0.182671036,0.151855874,0.179848274,0.740234375,1.048828125,0.17578125,0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375
310A_20211015,310A,20211015,10/15/2021,Oat,Post,0.353071163,0.059238203,-0.088706662,0.037486171,-0.005101754,0.119140625,-0.701953125,-0.28515625,-0.09765625,0.306640625,0.205078125,0.16015625,-0.08984375
310B_20211015,310B,20211015,10/15/2021,Oat,Fallow,0.35149221,0.054496521,-0.108536949,0.034919989,-0.028674239,0.119140625,-0.765234375,-0.31640625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375
310C_20211015,310C,20211015,10/15/2021,Oat,Under,0.414696415,0.244119385,0.200137547,0.164097769,0.16574487,0.740234375,1.069921875,0.22265625,0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375
401A_20211015,401A,20211015,10/15/2021,Oat,Under,0.452378831,0.35715277,0.386015943,0.236294751,0.275659679,0.857421875,1.217578125,0.42578125,0.28125,0.306640625,0.205078125,0.16015625,-0.08984375
401B_20211015,401B,20211015,10/15/2021,Oat,Fallow,0.34228796,0.026910295,-0.138057869,0.014852747,-0.040269407,0.119140625,-0.807421875,-0.33984375,21.21875,0.306640625,0.205078125,0.16015625,-0.08984375
401C_20211015,401C,20211015,10/15/2021,Oat,Post,0.382685439,0.148085252,0.047414004,0.099540011,0.067635019,0.201171875,0.120703125,0.12890625,0.072265625,0.306640625,0.205078125,0.16015625,-0.08984375
402A_20211015,402A,20211015,10/15/2021,Oat,Under,0.502436825,0.507321324,0.580631014,0.32501179,0.296010819,0.869140625,1.238671875,0.42578125,0.296875,0.306640625,0.205078125,0.16015625,-0.08984375
402B_20211015,402B,20211015,10/15/2021,Oat,Fallow,0.362281986,0.086871274,-0.090333213,0.054971944,-0.029693196,0.212890625,-0.744140625,-0.28515625,-0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375
402C_20211015,402C,20211015,10/15/2021,Oat,Post,0.392006212,0.176042747,0.051523963,0.115479706,0.043673732,0.294921875,0.162890625,0.16015625,-0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375
403A_20211015,403A,20211015,10/15/2021,Oat,Under,0.43676995,0.310317686,0.293675957,0.208534594,0.205339727,0.763671875,1.091015625,0.25390625,0.10546875,0.306640625,0.205078125,0.16015625,-0.08984375
403B_20211015,403B,20211015,10/15/2021,Oat,Fallow,0.344828416,0.034509359,-0.179927251,0.017753763,-0.091146006,0.248046875,-0.807421875,-0.30859375,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375
403C_20211015,403C,20211015,10/15/2021,Oat,Post,0.367141201,0.101447113,-0.022327082,0.067228922,0.025803847,0.177734375,0.078515625,0.11328125,-0.060546875,0.306640625,0.205078125,0.16015625,-0.08984375
404A_20211015,404A,20211015,10/15/2021,Soy,Under,0.444280068,0.332877577,0.287913369,0.212928509,0.139589872,0.435546875,0.437109375,0.23828125,0.00390625,0.306640625,0.205078125,0.16015625,-0.08984375
404B_20211015,404B,20211015,10/15/2021,Soy,Fallow,0.327564576,-0.017270104,-0.250750333,-0.020862621,-0.132963762,-0.326171875,-0.912890625,-0.35546875,-0.541015625,0.306640625,0.205078125,0.16015625,-0.08984375
404C_20211015,404C,20211015,10/15/2021,Soy,Post,0.350933756,0.052854916,-0.095848971,0.030974754,-0.014772175,0.154296875,0.036328125,0.08984375,-0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375
405A_20211015,405A,20211015,10/15/2021,Oat,Under,0.431264413,0.293837845,0.294278482,0.196751529,0.243516312,0.857421875,1.238671875,0.43359375,0.190429688,0.306640625,0.205078125,0.16015625,-0.08984375
405B_20211015,405B,20211015,10/15/2021,Oat,Fallow,0.342465938,0.027449655,-0.126616704,0.015137826,-0.025865292,0.658203125,-0.744140625,-0.32421875,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375
405C_20211015,405C,20211015,10/15/2021,Oat,Post,0.369899153,0.10972157,-0.00014849,0.073108936,0.05430757,0.166015625,0.057421875,0.09765625,0.033203125,0.306640625,0.205078125,0.16015625,-0.08984375
406A_20211015,406A,20211015,10/15/2021,Oat,Under,0.477638489,0.432935358,0.434506672,0.277639382,0.195006516,0.552734375,0.648046875,0.30078125,0.15234375,0.306640625,0.205078125,0.16015625,-0.08984375
406B_20211015,406B,20211015,10/15/2021,Oat,Fallow,0.339935788,0.019856793,-0.189919419,0.005879524,-0.091949511,-0.291015625,-0.849609375,-0.32421875,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375
406C_20211015,406C,20211015,10/15/2021,Oat,Post,0.378923572,0.136794226,-0.018180894,0.087914309,-0.004840019,0.294921875,0.141796875,0.15234375,-0.041015625,0.306640625,0.205078125,0.16015625,-0.08984375
407A_20211015,407A,20211015,10/15/2021,Oat,Under,0.485488448,0.45649006,0.482842659,0.292567893,0.233989873,0.634765625,1.048828125,0.30859375,0.14453125,0.306640625,0.205078125,0.16015625,-0.08984375
407B_20211015,407B,20211015,10/15/2021,Oat,Fallow,0.328114817,-0.015605518,-0.281381475,-0.022982601,-0.154434023,-0.326171875,-0.912890625,-0.34765625,-0.53515625,0.306640625,0.205078125,0.16015625,-0.08984375
407C_20211015,407C,20211015,10/15/2021,Oat,Post,0.384107164,0.152357659,0.002733775,0.096036662,0.002913023,0.283203125,0.141796875,0.15234375,-0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375
408A_20211015,408A,20211015,10/15/2021,Oat,Under,0.49236219,0.477116108,0.536305897,0.304514396,0.27746065,0.845703125,1.196484375,0.37109375,0.2734375,0.306640625,0.205078125,0.16015625,-0.08984375
408B_20211015,408B,20211015,10/15/2021,Oat,Fallow,0.366752055,0.10033935,-0.061136951,0.058536296,-0.021068848,0.529296875,0.753515625,0.15234375,-0.236328125,0.306640625,0.205078125,0.16015625,-0.08984375
408C_20211015,408C,20211015,10/15/2021,Oat,Post,0.399644747,0.198989699,0.082406529,0.127145184,0.048850813,0.353515625,0.268359375,0.19140625,-0.060546875,0.306640625,0.205078125,0.16015625,-0.08984375
409A_20211015,409A,20211015,10/15/2021,Oat,Under,0.483603303,0.450823774,0.47385033,0.289125864,0.228351073,0.576171875,0.669140625,0.30859375,0.205078125,0.306640625,0.205078125,0.16015625,-0.08984375
409B_20211015,409B,20211015,10/15/2021,Oat,Fallow,0.3405042,0.021586142,-0.184274634,0.006469728,-0.083175673,-0.279296875,-0.828515625,-0.31640625,-0.39453125,0.306640625,0.205078125,0.16015625,-0.08984375
409C_20211015,409C,20211015,10/15/2021,Oat,Post,0.404142403,0.212479049,0.10237181,0.135420761,0.052580133,0.341796875,0.268359375,0.19140625,-0.025390625,0.306640625,0.205078125,0.16015625,-0.08984375
410A_20211015,410A,20211015,10/15/2021,Oat,Under,0.489653102,0.468999693,0.510587675,0.29679833,0.249809257,0.681640625,1.091015625,0.33203125,0.201171875,0.306640625,0.205078125,0.16015625,-0.08984375
410B_20211015,410B,20211015,10/15/2021,Oat,Fallow,0.341347575,0.024109635,-0.18716913,0.006096816,-0.095996486,-0.267578125,-0.807421875,-0.31640625,-0.521484375,0.306640625,0.205078125,0.16015625,-0.08984375
410C_20211015,410C,20211015,10/15/2021,Oat,Post,0.368166714,0.104556202,-0.038209986,0.064463848,-0.000204938,0.294921875,0.162890625,0.12890625,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375
101A_20211025,101A,20211025,10/25/2021,Oat,Fallow,0.340790988,0.02248448,-0.188344585,0.004368145,-0.093984165,-0.291015625,-0.870703125,-0.34765625,-0.380859375,0.306640625,0.205078125,0.16015625,-0.08984375
101B_20211025,101B,20211025,10/25/2021,Oat,Post,0.398932521,0.196890394,0.083133425,0.123417685,0.047477086,0.587890625,0.858984375,0.19140625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375
101C_20211025,101C,20211025,10/25/2021,Oat,Under,0.469053272,0.40719719,0.413225058,0.261080236,0.20790083,0.763671875,1.112109375,0.33984375,0.12890625,0.306640625,0.205078125,0.16015625,-0.08984375
102A_20211025,102A,20211025,10/25/2021,Oat,Fallow,0.321901089,-0.034137595,-0.29179075,-0.038801086,-0.150335464,-0.337890625,-0.933984375,-0.36328125,-0.5703125,0.306640625,0.205078125,0.16015625,-0.08984375
102B_20211025,102B,20211025,10/25/2021,Oat,Post,0.366825068,0.100571049,-0.089722523,0.057934342,-0.044436619,0.271484375,-0.765234375,-0.28515625,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375
102C_20211025,102C,20211025,10/25/2021,Oat,Under,0.459982324,0.379984949,0.369545795,0.24170992,0.181357732,0.669921875,0.964453125,0.30078125,0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375
103A_20211025,103A,20211025,10/25/2021,Oat,Fallow,0.350000512,0.0501016,-0.163865513,0.023351821,-0.082637549,0.400390625,-0.870703125,-0.33203125,-0.404296875,0.306640625,0.205078125,0.16015625,-0.08984375
103B_20211025,103B,20211025,10/25/2021,Oat,Post,0.401243541,0.203831893,0.084801602,0.127278455,0.045227236,0.423828125,0.373828125,0.18359375,-0.04296875,0.306640625,0.205078125,0.16015625,-0.08984375
103C_20211025,103C,20211025,10/25/2021,Oat,Under,0.453046317,0.359196217,0.340016593,0.228362975,0.173008028,0.634765625,0.964453125,0.27734375,0.080078125,0.306640625,0.205078125,0.16015625,-0.08984375
104A_20211025,104A,20211025,10/25/2021,Oat,Fallow,0.331493146,-0.005358412,-0.250729527,-0.017760261,-0.13223166,-0.337890625,-0.933984375,-0.36328125,-0.44921875,0.306640625,0.205078125,0.16015625,-0.08984375
104B_20211025,104B,20211025,10/25/2021,Oat,Post,0.417544767,0.252742202,0.160030741,0.157550736,0.080426027,0.482421875,0.563671875,0.22265625,-0.05859375,0.306640625,0.205078125,0.16015625,-0.08984375
104C_20211025,104C,20211025,10/25/2021,Oat,Under,0.453501169,0.360590309,0.331477714,0.226668514,0.16037005,0.599609375,0.880078125,0.26171875,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375
105A_20211025,105A,20211025,10/25/2021,Oat,Fallow,0.336039621,0.008223147,-0.217986668,-0.006920871,-0.11201113,-0.314453125,-0.891796875,-0.34765625,-0.41796875,0.306640625,0.205078125,0.16015625,-0.08984375
105B_20211025,105B,20211025,10/25/2021,Oat,Post,0.386517199,0.159650455,0.017603501,0.096855136,0.014813772,0.423828125,0.394921875,0.17578125,-0.103515625,0.306640625,0.205078125,0.16015625,-0.08984375
105C_20211025,105C,20211025,10/25/2021,Oat,Under,0.489302862,0.467953192,0.516107873,0.294558786,0.257158059,0.798828125,1.154296875,0.35546875,0.126953125,0.306640625,0.205078125,0.16015625,-0.08984375
106A_20211025,106A,20211025,10/25/2021,Soy,Fallow,0.323273524,-0.030037168,-0.264664105,-0.034805448,-0.131905605,-0.337890625,-0.933984375,-0.37109375,-0.517578125,0.306640625,0.205078125,0.16015625,-0.08984375
106B_20211025,106B,20211025,10/25/2021,Soy,Post,0.382645699,0.148081165,0.013381074,0.087476411,0.022509328,0.482421875,0.648046875,0.19140625,-0.021484375,0.306640625,0.205078125,0.16015625,-0.08984375
106C_20211025,106C,20211025,10/25/2021,Soy,Under,0.450655766,0.352075197,0.338410306,0.219183464,0.181646044,0.705078125,1.006640625,0.28515625,0.09375,0.306640625,0.205078125,0.16015625,-0.08984375
107A_20211025,107A,20211025,10/25/2021,Oat,Fallow,0.320746256,-0.037690101,-0.313133834,-0.042557745,-0.169552129,-0.337890625,-0.955078125,-0.36328125,-0.642578125,0.306640625,0.205078125,0.16015625,-0.08984375
